id,time_stamp,latitude,longitude,course,speed,altitude,comment,time_received,delay
Rider-829,15:09:54,51.93933333,7.095166667,213,175.94,5222.748,0,2025-Jun-09 12:40:58,0.11137557
Rider-830,15:09:54,51.939,7.094833333,213,175.94,5225.796,0,2025-Jun-09 12:40:58,0.111222267
Rider-831,15:09:55,51.9385,7.0945,213,175.94,5229.7584,0,2025-Jun-09 12:40:58,0.111019135
Rider-832,15:09:56,51.93816667,7.094,213,175.94,5232.8064,0,2025-Jun-09 12:40:58,0.110333681
Rider-833,15:09:57,51.93783333,7.093666667,213,175.94,5235.5496,0,2025-Jun-09 12:40:58,0.110266447
Rider-834,15:09:59,51.9375,7.093333333,213,175.94,5239.512,0,2025-Jun-09 12:40:58,0.11143899
Rider-835,15:09:59,51.937,7.092833333,213,175.94,5242.56,0,2025-Jun-09 12:40:58,0.111516237
Rider-836,15:10:00,51.93666667,7.0925,213,175.94,5246.5224,0,2025-Jun-09 12:40:58,0
Rider-837,15:10:01,51.93633333,7.092166667,213,175.94,5249.5704,0,2025-Jun-09 12:40:59,1.124430895
Rider-838,15:10:02,51.936,7.091666667,213,175.94,5252.6184,0,2025-Jun-09 12:41:00,0.110412359
Rider-839,15:10:03,51.93566667,7.091333333,213,175.94,5256.5808,0,2025-Jun-09 12:41:00,0.110781908
Rider-840,15:10:04,51.93516667,7.090833333,213,175.94,5259.6288,0,2025-Jun-09 12:41:00,0.112790108
Rider-841,15:10:05,51.93483333,7.0905,213,175.94,5263.5912,0,2025-Jun-09 12:41:00,0.107480764
Rider-842,15:10:06,51.9345,7.090166667,213,175.94,5266.6392,0,2025-Jun-09 12:41:00,0.120757818
Rider-843,15:10:07,51.93416667,7.089666667,213,177.792,5270.6016,0,2025-Jun-09 12:41:00,0.100285292
Rider-844,15:10:08,51.93383333,7.089333333,213,177.792,5273.6496,0,2025-Jun-09 12:41:00,0.11248064
Rider-845,15:10:09,51.93333333,7.089,213,177.792,5277.612,0,2025-Jun-09 12:41:00,0.108100176
Rider-846,15:10:10,51.933,7.0885,213,177.792,5280.66,0,2025-Jun-09 12:41:00,0.110422611
Rider-847,15:10:11,51.93266667,7.088166667,213,177.792,5284.6224,0,2025-Jun-09 12:41:01,0.111201286
Rider-848,15:10:12,51.93233333,7.087666667,213,177.792,5288.5848,0,2025-Jun-09 12:41:01,0.110757589
Rider-849,15:10:13,51.932,7.087333333,213,177.792,5291.6328,0,2025-Jun-09 12:41:01,0.111230612
Rider-850,15:10:14,51.9315,7.087,213,177.792,5295.5952,0,2025-Jun-09 12:41:01,0.110318661
Rider-851,15:10:15,51.93116667,7.0865,213,177.792,5298.6432,0,2025-Jun-09 12:41:01,0.110862732
Rider-852,15:10:16,51.93083333,7.086166667,213,177.792,5302.6056,0,2025-Jun-09 12:41:01,0.110293388
Rider-853,15:10:17,51.9305,7.085666667,213,177.792,5305.6536,0,2025-Jun-09 12:41:01,0.111092329
Rider-854,15:10:18,51.93,7.085333333,213,177.792,5309.616,0,2025-Jun-09 12:41:01,0.110339403
Rider-855,15:10:19,51.92966667,7.084833333,213,179.644,5312.664,0,2025-Jun-09 12:41:01,0.111058712
Rider-856,15:10:20,51.92933333,7.0845,213,179.644,5316.6264,0,2025-Jun-09 12:41:02,0.109361649
Rider-857,15:10:21,51.929,7.084166667,213,179.644,5319.6744,0,2025-Jun-09 12:41:02,0.111239195
Rider-858,15:10:22,51.9285,7.083666667,213,179.644,5323.6368,0,2025-Jun-09 12:41:02,0.110691071
Rider-859,15:10:23,51.92816667,7.083333333,213,179.644,5326.6848,0,2025-Jun-09 12:41:02,0.110670567
Rider-860,15:10:24,51.92783333,7.082833333,213,179.644,5330.6472,0,2025-Jun-09 12:41:02,0.110835552
Rider-861,15:10:25,51.9275,7.0825,213,179.644,5333.6952,0,2025-Jun-09 12:41:02,0.110708475
Rider-862,15:10:26,51.927,7.082,213,179.644,5337.6576,0,2025-Jun-09 12:41:02,0
Rider-863,15:10:27,51.92666667,7.081666667,213,179.644,5340.7056,0,2025-Jun-09 12:41:03,1.124080658
Rider-864,15:10:28,51.92633333,7.081333333,213,181.496,5343.7536,0,2025-Jun-09 12:41:03,0.110593319
Rider-865,15:10:29,51.926,7.080833333,213,181.496,5347.716,0,2025-Jun-09 12:41:03,0.11098361
Rider-866,15:10:30,51.9255,7.0805,213,181.496,5350.764,0,2025-Jun-09 12:41:04,0.111283302
Rider-867,15:10:31,51.92516667,7.08,213,181.496,5353.812,0,2025-Jun-09 12:41:04,0.11055851
Rider-868,15:10:32,51.92483333,7.079666667,213,181.496,5357.7744,0,2025-Jun-09 12:41:04,0.111191034
Rider-869,15:10:33,51.9245,7.079166667,213,181.496,5360.8224,0,2025-Jun-09 12:41:04,0.110254049
Rider-870,15:10:34,51.924,7.078833333,213,181.496,5364.7848,0,2025-Jun-09 12:41:04,0.110302687
Rider-871,15:10:35,51.92366667,7.078333333,213,181.496,5367.528,0,2025-Jun-09 12:41:04,0.110165358
Rider-872,15:10:36,51.92333333,7.078,213,181.496,5371.7952,0,2025-Jun-09 12:41:04,0.11059761
Rider-873,15:10:37,51.923,7.0775,213,181.496,5374.5384,0,2025-Jun-09 12:41:04,0.111065865
Rider-874,15:10:38,51.9225,7.077166667,213,181.496,5378.8056,0,2025-Jun-09 12:41:04,0.111069918
Rider-875,15:10:39,51.92216667,7.076666667,213,181.496,5381.5488,0,2025-Jun-09 12:41:05,0.110554457
Rider-876,15:10:40,51.92183333,7.076333333,213,181.496,5385.816,0,2025-Jun-09 12:41:05,0.110182524
Rider-877,15:10:41,51.92133333,7.076,213,183.348,5388.5592,0,2025-Jun-09 12:41:05,0.110477686
Rider-878,15:10:42,51.921,7.0755,213,183.348,5392.8264,0,2025-Jun-09 12:41:05,0.111266613
Rider-879,15:10:43,51.92066667,7.075166667,213,183.348,5395.5696,0,2025-Jun-09 12:41:05,0.111311436
Rider-880,15:10:44,51.92033333,7.074666667,213,183.348,5399.532,0,2025-Jun-09 12:41:05,0.110631943
Rider-881,15:10:45,51.91983333,7.074333333,213,183.348,5402.58,0,2025-Jun-09 12:41:05,0.110699654
Rider-882,15:10:46,51.9195,7.073833333,213,183.348,5406.5424,0,2025-Jun-09 12:41:05,0.110034704
Rider-883,15:10:47,51.91916667,7.0735,213,183.348,5410.8096,0,2025-Jun-09 12:41:05,0.110682964
Rider-884,15:10:48,51.91866667,7.073,213,183.348,5413.5528,0,2025-Jun-09 12:41:06,0.11065197
Rider-885,15:10:49,51.91833333,7.072666667,213,183.348,5417.82,0,2025-Jun-09 12:41:06,0.11127305
Rider-886,15:10:50,51.918,7.072166667,213,183.348,5420.5632,0,2025-Jun-09 12:41:06,0.11162591
Rider-887,15:10:51,51.91766667,7.071833333,213,183.348,5424.8304,0,2025-Jun-09 12:41:06,0.110570431
Rider-888,15:10:52,51.91716667,7.071333333,213,183.348,5428.7928,0,2025-Jun-09 12:41:06,0
Rider-889,15:10:53,51.91683333,7.071,213,183.348,5431.536,0,2025-Jun-09 12:41:07,1.125283718
Rider-890,15:10:54,51.9165,7.0705,213,183.348,5435.8032,0,2025-Jun-09 12:41:07,0.111356974
Rider-891,15:10:55,51.916,7.070166667,214,183.348,5438.5464,0,2025-Jun-09 12:41:07,0.110896349
Rider-892,15:10:56,51.91566667,7.069666667,214,183.348,5442.8136,0,2025-Jun-09 12:41:07,0.111472845
Rider-893,15:10:57,51.91533333,7.069333333,214,183.348,5446.776,0,2025-Jun-09 12:41:07,0.111728907
Rider-894,15:10:58,51.915,7.068833333,214,183.348,5449.824,0,2025-Jun-09 12:41:08,0.111236334
Rider-895,15:10:59,51.9145,7.0685,214,183.348,5453.7864,0,2025-Jun-09 12:41:08,0.111034632
Rider-896,15:11:00,51.91416667,7.068,214,183.348,5457.7488,0,2025-Jun-09 12:41:08,0.111600161
Rider-897,15:11:01,51.91383333,7.067666667,214,183.348,5460.7968,0,2025-Jun-09 12:41:08,0.110408306
Rider-898,15:11:02,51.91333333,7.067166667,214,183.348,5464.7592,0,2025-Jun-09 12:41:08,0.110756159
Rider-899,15:11:03,51.913,7.066833333,215,183.348,5468.7216,0,2025-Jun-09 12:41:08,0.110831261
Rider-900,15:11:04,51.91266667,7.066333333,216,183.348,5472.684,0,2025-Jun-09 12:41:08,0.111290693
Rider-901,15:11:05,51.91233333,7.065833333,218,183.348,5476.6464,0,2025-Jun-09 12:41:08,0.110806465
Rider-902,15:11:06,51.912,7.065333333,220,185.2,5480.6088,0,2025-Jun-09 12:41:08,0.110242367
Rider-903,15:11:07,51.91166667,7.064833333,221,185.2,5483.6568,0,2025-Jun-09 12:41:09,0.11070466
Rider-904,15:11:08,51.91116667,7.064333333,222,185.2,5487.6192,0,2025-Jun-09 12:41:09,0.111784697
Rider-905,15:11:09,51.91083333,7.063833333,223,185.2,5491.5816,0,2025-Jun-09 12:41:09,0.110762119
Rider-906,15:11:10,51.9105,7.063333333,224,185.2,5495.544,0,2025-Jun-09 12:41:09,0.111133814
Rider-907,15:11:11,51.91016667,7.062833333,225,185.2,5498.592,0,2025-Jun-09 12:41:09,0.110889912
Rider-908,15:11:12,51.91,7.062333333,226,185.2,5502.5544,0,2025-Jun-09 12:41:09,0.111399412
Rider-909,15:11:13,51.90966667,7.061666667,226,187.052,5505.6024,0,2025-Jun-09 12:41:09,0.110813856
Rider-910,15:11:14,51.90933333,7.061166667,227,187.052,5509.5648,0,2025-Jun-09 12:41:09,0.11116457
Rider-911,15:11:15,51.909,7.060666667,227,187.052,5512.6128,0,2025-Jun-09 12:41:09,0.111473083
Rider-912,15:11:16,51.90866667,7.06,227,187.052,5516.5752,0,2025-Jun-09 12:41:10,0.110706329
Rider-913,15:11:17,51.90833333,7.0595,228,187.052,5519.6232,0,2025-Jun-09 12:41:10,0.111254215
Rider-914,15:11:18,51.908,7.059,228,188.904,5522.6712,0,2025-Jun-09 12:41:10,0
Rider-915,15:11:19,51.90766667,7.058333333,229,188.904,5526.6336,0,2025-Jun-09 12:41:11,1.112752676
Rider-916,15:11:20,51.90733333,7.057833333,229,188.904,5529.6816,0,2025-Jun-09 12:41:11,0.110504389
Rider-917,15:11:21,51.90716667,7.057166667,229,188.904,5533.644,0,2025-Jun-09 12:41:11,0.110942602
Rider-918,15:11:22,51.90683333,7.056666667,229,188.904,5536.692,0,2025-Jun-09 12:41:11,0.11094141
Rider-919,15:11:23,51.9065,7.056,230,190.756,5539.74,0,2025-Jun-09 12:41:11,0.111499548
Rider-920,15:11:24,51.90616667,7.055333333,230,190.756,5542.788,0,2025-Jun-09 12:41:11,0.111140013
Rider-921,15:11:25,51.90583333,7.054833333,230,190.756,5545.836,0,2025-Jun-09 12:41:11,0.11093092
Rider-922,15:11:26,51.9055,7.054166667,230,192.608,5548.5792,0,2025-Jun-09 12:41:12,0.111498356
Rider-923,15:11:27,51.90533333,7.053666667,230,192.608,5550.7128,0,2025-Jun-09 12:41:12,0.111081839
Rider-924,15:11:28,51.905,7.053,230,194.46,5551.6272,0,2025-Jun-09 12:41:12,0.111519337
Rider-925,15:11:29,51.90466667,7.052333333,230,194.46,5553.7608,0,2025-Jun-09 12:41:12,0.110961199
Rider-926,15:11:30,51.90433333,7.051833333,230,196.312,5555.5896,0,2025-Jun-09 12:41:12,0.111063242
Rider-927,15:11:31,51.904,7.051166667,231,196.312,5557.7232,0,2025-Jun-09 12:41:12,0.111101866
Rider-928,15:11:32,51.90366667,7.0505,231,196.312,5559.552,0,2025-Jun-09 12:41:12,0.111671209
Rider-929,15:11:33,51.90333333,7.05,231,198.164,5560.7712,0,2025-Jun-09 12:41:12,0.112239361
Rider-930,15:11:34,51.90316667,7.049333333,231,198.164,5562.6,0,2025-Jun-09 12:41:12,0.111998796
Rider-931,15:11:35,51.90283333,7.048666667,231,200.016,5564.7336,0,2025-Jun-09 12:41:13,0.111153603
Rider-932,15:11:36,51.9025,7.048,231,200.016,5566.5624,0,2025-Jun-09 12:41:13,0.111382484
Rider-933,15:11:37,51.90216667,7.047333333,231,200.016,5568.696,0,2025-Jun-09 12:41:13,0.111310482
Rider-934,15:11:38,51.90183333,7.046833333,231,201.868,5570.8296,0,2025-Jun-09 12:41:13,0.1110816
Rider-935,15:11:39,51.9015,7.046166667,231,201.868,5571.744,0,2025-Jun-09 12:41:13,0.111158133
Rider-936,15:11:40,51.90116667,7.0455,231,201.868,5573.5728,0,2025-Jun-09 12:41:13,0.111548662
Rider-937,15:11:41,51.90083333,7.044833333,231,201.868,5575.7064,0,2025-Jun-09 12:41:13,0.111379385
Rider-938,15:11:42,51.9005,7.044166667,231,203.72,5577.84,0,2025-Jun-09 12:41:13,0.110598326
Rider-939,15:11:43,51.90033333,7.0435,231,203.72,5580.5832,0,2025-Jun-09 12:41:13,0.110613823
Rider-940,15:11:44,51.9,7.042833333,232,203.72,5582.7168,0,2025-Jun-09 12:41:13,0
Rider-941,15:11:45,51.89966667,7.042166667,232,205.572,5584.8504,0,2025-Jun-09 12:41:15,1.125103712
Rider-942,15:11:46,51.89933333,7.0415,234,207.424,5586.6792,0,2025-Jun-09 12:41:15,0.111318588
Rider-943,15:11:47,51.899,7.040833333,236,209.276,5588.8128,0,2025-Jun-09 12:41:15,0.110678196
Rider-944,15:11:48,51.89883333,7.040166667,239,211.128,5590.6416,0,2025-Jun-09 12:41:15,0.110991716
Rider-945,15:11:49,51.8985,7.039333333,242,214.832,5592.7752,0,2025-Jun-09 12:41:15,0.111175537
Rider-946,15:11:50,51.89833333,7.038666667,246,216.684,5593.6896,0,2025-Jun-09 12:41:15,0.111264467
Rider-947,15:11:51,51.898,7.037833333,249,220.388,5595.8232,0,2025-Jun-09 12:41:15,0.110427856
Rider-948,15:11:52,51.89783333,7.036833333,252,224.092,5596.7376,0,2025-Jun-09 12:41:15,0.11004591
Rider-949,15:11:53,51.89783333,7.036,255,227.796,5598.5664,0,2025-Jun-09 12:41:15,0.111828327
Rider-950,15:11:54,51.89766667,7.035166667,259,233.352,5599.7856,0,2025-Jun-09 12:41:16,0.110908985
Rider-951,15:11:55,51.8975,7.034166667,262,238.908,5600.7,0,2025-Jun-09 12:41:16,0.111168623
Rider-952,15:11:56,51.8975,7.033166667,266,244.464,5601.6144,0,2025-Jun-09 12:41:16,0.111336946
Rider-953,15:11:57,51.8975,7.032166667,269,250.02,5602.8336,0,2025-Jun-09 12:41:16,0.111723423
Rider-954,15:11:58,51.8975,7.031166667,272,253.724,5603.748,0,2025-Jun-09 12:41:16,0.110816717
Rider-955,15:11:59,51.8975,7.030166667,275,259.28,5604.6624,0,2025-Jun-09 12:41:16,0.110534906
Rider-956,15:12:00,51.89766667,7.029,277,262.984,5606.796,0,2025-Jun-09 12:41:16,0.112360954
Rider-957,15:12:01,51.89766667,7.028,279,266.688,5607.7104,0,2025-Jun-09 12:41:16,0.108320951
Rider-958,15:12:02,51.89783333,7.027,280,268.54,5609.844,0,2025-Jun-09 12:41:16,0.110361338
Rider-959,15:12:03,51.898,7.025833333,281,270.392,5611.6728,0,2025-Jun-09 12:41:17,0.110431671
Rider-960,15:12:04,51.89816667,7.024833333,281,272.244,5613.8064,0,2025-Jun-09 12:41:17,0.111078978
Rider-961,15:12:05,51.89833333,7.023666667,282,274.096,5615.6352,0,2025-Jun-09 12:41:17,0.110762119
Rider-962,15:12:06,51.8985,7.022666667,283,275.948,5616.8544,0,2025-Jun-09 12:41:17,0.110467672
Rider-963,15:12:07,51.89866667,7.0215,284,277.8,5618.6832,0,2025-Jun-09 12:41:17,0.110875607
Rider-964,15:12:08,51.89883333,7.020333333,285,279.652,5620.8168,0,2025-Jun-09 12:41:17,0.11085248
Rider-965,15:12:09,51.899,7.019333333,286,283.356,5621.7312,0,2025-Jun-09 12:41:17,0.111533642
Rider-966,15:12:10,51.89916667,7.018166667,287,287.06,5622.6456,0,2025-Jun-09 12:41:17,0
Rider-967,15:12:11,51.89933333,7.017166667,289,288.912,5624.7792,0,2025-Jun-09 12:41:18,1.125307083
Rider-968,15:12:12,51.89966667,7.016,289,290.764,5626.608,0,2025-Jun-09 12:41:19,0.111458302
Rider-969,15:12:13,51.89983333,7.014833333,290,292.616,5628.7416,0,2025-Jun-09 12:41:19,0.111303091
Rider-970,15:12:14,51.90016667,7.013833333,291,294.468,5629.656,0,2025-Jun-09 12:41:19,0.110286713
Rider-971,15:12:15,51.9005,7.012666667,291,296.32,5631.7896,0,2025-Jun-09 12:41:19,0.111123085
Rider-972,15:12:16,51.90066667,7.0115,292,298.172,5633.6184,0,2025-Jun-09 12:41:19,0.111435413
Rider-973,15:12:17,51.901,7.0105,292,300.024,5635.752,0,2025-Jun-09 12:41:19,0.11147213
Rider-974,15:12:18,51.90133333,7.009333333,293,301.876,5636.6664,0,2025-Jun-09 12:41:19,0.110129595
Rider-975,15:12:19,51.90166667,7.008166667,295,305.58,5638.8,0,2025-Jun-09 12:41:19,0.110785246
Rider-976,15:12:20,51.902,7.007166667,297,309.284,5639.7144,0,2025-Jun-09 12:41:19,0.111638308
Rider-977,15:12:21,51.90233333,7.006,299,314.84,5640.6288,0,2025-Jun-09 12:41:20,0.110761642
Rider-978,15:12:22,51.90283333,7.004833333,301,320.396,5641.848,0,2025-Jun-09 12:41:20,0.111832857
Rider-979,15:12:23,51.90316667,7.003833333,303,324.1,5643.6768,0,2025-Jun-09 12:41:20,0.110980511
Rider-980,15:12:24,51.90366667,7.002666667,305,327.804,5645.8104,0,2025-Jun-09 12:41:20,0.110481262
Rider-981,15:12:25,51.90416667,7.001666667,306,331.508,5646.7248,0,2025-Jun-09 12:41:20,0.110987425
Rider-982,15:12:26,51.90466667,7.0005,307,335.212,5648.8584,0,2025-Jun-09 12:41:20,0.110184669
Rider-983,15:12:28,51.90583333,6.9985,311,344.472,5651.6016,0,2025-Jun-09 12:41:20,0.111134768
Rider-984,15:12:29,51.90633333,6.9975,313,348.176,5652.8208,0,2025-Jun-09 12:41:20,0.111011505
Rider-985,15:12:30,51.907,6.996333333,315,351.88,5654.6496,0,2025-Jun-09 12:41:20,0.110658407
Rider-986,15:12:31,51.90766667,6.995333333,316,355.584,5656.7832,0,2025-Jun-09 12:41:21,0.110941648
Rider-987,15:12:32,51.90833333,6.9945,317,357.436,5658.612,0,2025-Jun-09 12:41:21,0.11097765
Rider-988,15:12:33,51.909,6.9935,319,361.14,5659.8312,0,2025-Jun-09 12:41:21,0.11142683
Rider-989,15:12:34,51.90966667,6.9925,320,364.844,5661.66,0,2025-Jun-09 12:41:21,0.110925913
Rider-990,15:12:35,51.91033333,6.991666667,322,368.548,5663.7936,0,2025-Jun-09 12:41:21,0.110261679
Rider-991,15:12:36,51.91116667,6.990666667,323,372.252,5665.6224,0,2025-Jun-09 12:41:21,0.110613108
Rider-992,15:12:37,51.91183333,6.989833333,325,375.956,5667.756,0,2025-Jun-09 12:41:21,0
Rider-993,15:12:38,51.91266667,6.989,327,379.66,5669.5848,0,2025-Jun-09 12:41:22,1.123811483
Rider-994,15:12:39,51.9135,6.988166667,329,385.216,5671.7184,0,2025-Jun-09 12:41:22,0.111109734
Rider-995,15:12:40,51.91433333,6.987333333,331,388.92,5673.852,0,2025-Jun-09 12:41:22,0.1105299
Rider-996,15:12:41,51.91516667,6.986666667,332,392.624,5675.6808,0,2025-Jun-09 12:41:23,0.110971689
Rider-997,15:12:42,51.91616667,6.986,334,394.476,5677.8144,0,2025-Jun-09 12:41:23,0.110718966
Rider-998,15:12:43,51.917,6.985333333,335,398.18,5680.8624,0,2025-Jun-09 12:41:23,0.110929728
Rider-999,15:12:44,51.91783333,6.984666667,337,401.884,5682.6912,0,2025-Jun-09 12:41:23,0.111159086
Rider-1000,15:12:45,51.91883333,6.984,338,403.736,5685.7392,0,2025-Jun-09 12:41:23,0.110627651
Rider-1001,15:12:46,51.91983333,6.9835,340,407.44,5687.568,0,2025-Jun-09 12:41:23,0.110816479
Rider-1002,15:12:47,51.92083333,6.983,341,409.292,5690.616,0,2025-Jun-09 12:41:23,0.111195087
Rider-1003,15:12:48,51.92166667,6.9825,342,411.144,5693.664,0,2025-Jun-09 12:41:23,0.110467672
Rider-1004,15:12:49,51.92266667,6.982,343,412.996,5696.712,0,2025-Jun-09 12:41:23,0.111351967
Rider-1005,15:12:50,51.92366667,6.9815,344,414.848,5699.76,0,2025-Jun-09 12:41:24,0.110995293
Rider-1006,15:12:51,51.92466667,6.981166667,345,414.848,5702.808,0,2025-Jun-09 12:41:24,0.11102128
Rider-1007,15:12:52,51.92566667,6.980666667,346,416.7,5705.856,0,2025-Jun-09 12:41:24,0.109822273
Rider-1008,15:12:53,51.92683333,6.980333333,347,418.552,5708.5992,0,2025-Jun-09 12:41:24,0.111282587
Rider-1009,15:12:54,51.92783333,6.98,348,420.404,5711.6472,0,2025-Jun-09 12:41:24,0.110427141
Rider-1010,15:12:55,51.92883333,6.979666667,350,422.256,5714.6952,0,2025-Jun-09 12:41:24,0.11163497
Rider-1011,15:12:56,51.92983333,6.9795,351,424.108,5717.7432,0,2025-Jun-09 12:41:24,0.110637426
Rider-1012,15:12:57,51.931,6.979166667,353,425.96,5720.7912,0,2025-Jun-09 12:41:24,0.110889435
Rider-1013,15:12:58,51.932,6.979,354,427.812,5723.8392,0,2025-Jun-09 12:41:24,0.11088562
Rider-1014,15:12:59,51.933,6.978833333,355,427.812,5726.5824,0,2025-Jun-09 12:41:25,0.110962391
Rider-1015,15:13:00,51.93416667,6.978833333,356,429.664,5729.6304,0,2025-Jun-09 12:41:25,0.111281872
Rider-1016,15:13:01,51.93516667,6.978666667,356,429.664,5733.5928,0,2025-Jun-09 12:41:25,0.11116004
Rider-1017,15:13:02,51.93633333,6.978666667,357,431.516,5736.6408,0,2025-Jun-09 12:41:25,0.112249374
Rider-1018,15:13:03,51.93733333,6.9785,358,431.516,5740.6032,0,2025-Jun-09 12:41:25,0
Rider-1019,15:13:04,51.9385,6.9785,359,431.516,5743.6512,0,2025-Jun-09 12:41:26,1.12324667
Rider-1020,15:13:05,51.9395,6.9785,359,431.516,5747.6136,0,2025-Jun-09 12:41:26,0.110328436
Rider-1021,15:13:06,51.94066667,6.9785,None,433.368,5750.6616,0,2025-Jun-09 12:41:26,0.111384869
Rider-1022,15:13:07,51.94166667,6.9785,1,433.368,5754.624,0,2025-Jun-09 12:41:26,0.110994101
Rider-1023,15:13:08,51.94283333,6.978666667,2,433.368,5757.672,0,2025-Jun-09 12:41:26,0.110854149
Rider-1024,15:13:09,51.94383333,6.978666667,3,435.22,5761.6344,0,2025-Jun-09 12:41:27,0.111314058
Rider-1025,15:13:10,51.945,6.978833333,4,435.22,5764.6824,0,2025-Jun-09 12:41:27,0.111397266
Rider-1026,15:13:11,51.946,6.979,5,437.072,5767.7304,0,2025-Jun-09 12:41:27,0.110518217
Rider-1027,15:13:12,51.94716667,6.979166667,6,437.072,5771.6928,0,2025-Jun-09 12:41:27,0.111160994
Rider-1028,15:13:13,51.94816667,6.979333333,6,437.072,5775.6552,0,2025-Jun-09 12:41:27,0.110854149
Rider-1029,15:13:15,51.95033333,6.979833333,7,437.072,5783.58,0,2025-Jun-09 12:41:27,0.110446215
Rider-1030,15:13:16,51.9515,6.98,7,437.072,5786.628,0,2025-Jun-09 12:41:27,0.110039473
Rider-1031,15:13:17,51.9525,6.980333333,8,435.22,5790.5904,0,2025-Jun-09 12:41:27,0.110759735
Rider-1032,15:13:18,51.9535,6.9805,8,435.22,5794.8576,0,2025-Jun-09 12:41:28,0.110356808
Rider-1033,15:13:19,51.95466667,6.980833333,8,435.22,5798.82,0,2025-Jun-09 12:41:28,0.110402107
Rider-1034,15:13:20,51.95566667,6.981166667,9,435.22,5802.7824,0,2025-Jun-09 12:41:28,0.110114574
Rider-1035,15:13:21,51.95683333,6.9815,10,435.22,5806.7448,0,2025-Jun-09 12:41:28,0.109736681
Rider-1036,15:13:22,51.95783333,6.981833333,10,435.22,5809.7928,0,2025-Jun-09 12:41:28,0.110512495
Rider-1037,15:13:23,51.959,6.982166667,11,435.22,5813.7552,0,2025-Jun-09 12:41:28,0.111428738
Rider-1038,15:13:24,51.96,6.9825,11,435.22,5817.7176,0,2025-Jun-09 12:41:28,0.111143112
Rider-1039,15:13:25,51.961,6.982833333,11,435.22,5821.68,0,2025-Jun-09 12:41:28,0.110883474
Rider-1040,15:13:26,51.96216667,6.983166667,12,435.22,5825.6424,0,2025-Jun-09 12:41:28,0.111124516
Rider-1041,15:13:27,51.96316667,6.9835,12,435.22,5829.6048,0,2025-Jun-09 12:41:29,0.110944748
Rider-1042,15:13:28,51.96433333,6.984,12,435.22,5833.872,0,2025-Jun-09 12:41:29,0.110893965
Rider-1043,15:13:29,51.96533333,6.984333333,13,435.22,5837.8344,0,2025-Jun-09 12:41:29,0
Rider-1044,15:13:30,51.96633333,6.984833333,14,435.22,5840.8824,0,2025-Jun-09 12:41:30,1.113093138
Rider-1045,15:13:31,51.9675,6.985166667,15,435.22,5844.8448,0,2025-Jun-09 12:41:30,0.110833645
Rider-1046,15:13:32,51.9685,6.985666667,16,435.22,5847.588,0,2025-Jun-09 12:41:30,0.11053443
Rider-1047,15:13:33,51.9695,6.986166667,17,435.22,5851.8552,0,2025-Jun-09 12:41:30,0.110561371
Rider-1048,15:13:34,51.9705,6.986833333,18,435.22,5855.8176,0,2025-Jun-09 12:41:30,0.111522198
Rider-1049,15:13:35,51.9715,6.987333333,19,437.072,5858.8656,0,2025-Jun-09 12:41:30,0.111164808
Rider-1050,15:13:36,51.97266667,6.988,20,437.072,5862.828,0,2025-Jun-09 12:41:30,0.111515284
Rider-1051,15:13:37,51.97366667,6.988666667,22,437.072,5865.876,0,2025-Jun-09 12:41:31,0.111424923
Rider-1052,15:13:38,51.97466667,6.989333333,24,437.072,5868.6192,0,2025-Jun-09 12:41:31,0.110947847
Rider-1053,15:13:39,51.97566667,6.990166667,26,437.072,5870.7528,0,2025-Jun-09 12:41:31,0.111374378
Rider-1054,15:13:40,51.9765,6.991,28,437.072,5873.8008,0,2025-Jun-09 12:41:31,0.110946655
Rider-1055,15:13:41,51.9775,6.991833333,30,437.072,5876.8488,0,2025-Jun-09 12:41:31,0.111247301
Rider-1056,15:13:42,51.9785,6.992833333,32,435.22,5879.592,0,2025-Jun-09 12:41:31,0.109683037
Rider-1057,15:13:43,51.97933333,6.993666667,33,435.22,5882.64,0,2025-Jun-09 12:41:31,0.110472202
Rider-1058,15:13:44,51.98016667,6.994666667,35,435.22,5885.688,0,2025-Jun-09 12:41:31,0.111336946
Rider-1059,15:13:45,51.98116667,6.995833333,37,433.368,5888.736,0,2025-Jun-09 12:41:31,0.111582518
Rider-1060,15:13:46,51.982,6.996833333,39,433.368,5891.784,0,2025-Jun-09 12:41:32,0.110802889
Rider-1061,15:13:47,51.98283333,6.998,40,431.516,5894.832,0,2025-Jun-09 12:41:32,0.11066103
Rider-1062,15:13:48,51.9835,6.999166667,42,429.664,5897.88,0,2025-Jun-09 12:41:32,0.1098876
Rider-1063,15:13:49,51.98433333,7.000333333,43,429.664,5900.6232,0,2025-Jun-09 12:41:32,0.11044836
Rider-1064,15:13:50,51.98516667,7.001666667,45,427.812,5903.6712,0,2025-Jun-09 12:41:32,0.110652685
Rider-1065,15:13:51,51.98583333,7.002833333,47,425.96,5905.8048,0,2025-Jun-09 12:41:32,0.111041307
Rider-1066,15:13:52,51.9865,7.004166667,49,424.108,5908.8528,0,2025-Jun-09 12:41:32,0.111412287
Rider-1067,15:13:53,51.98716667,7.0055,51,422.256,5911.596,0,2025-Jun-09 12:41:32,0.110778809
Rider-1068,15:13:54,51.98783333,7.006833333,53,420.404,5913.7296,0,2025-Jun-09 12:41:32,0.110673428
Rider-1069,15:13:55,51.9885,7.008166667,55,418.552,5916.7776,0,2025-Jun-09 12:41:32,0
